"gene_id"	"brief.description"
"1172"	"WBGene00001276"	""
"1173"	"WBGene00001277"	"emb-23 was identified in screens for recessive, temperature-sensitive (ts) mutations that result in arrested embryonic development; emb-23 mutant embryos generally arrest at the end of cell proliferation (the lima-bean stage), having displayed prolonged mitoses during some cell division cycles; emb-23 escapers survive to early larval stages and exhibit abnormal gonadogenesis; maternal emb-23 activity is necessary and sufficient for embryogenesis."
"1174"	"WBGene00001278"	"emb-24 is required either maternally or zygotically throughout embryonic development for normal AB and E lineages, and for the completion of embryogenesis; it is uncloned."
"1175"	"WBGene00001279"	"Uncloned locus that is required maternally for embryogenesis."
"1176"	"WBGene00001280"	"emb-26 was identified in screens for recessive, temperature-sensitive (ts) mutations that result in arrested embryonic development; emb-26 mutant embryos generally arrest at the end of cell proliferation (the lima-bean stage); emb-26 escapers arrest at all larval stages and exhibit abnormal gonadogenesis; at 20 degrees C, emb-26 mutants also displays a meiotic defect; maternal emb-26 activity is necessary and sufficient for embryogenesis."
"1177"	"WBGene00001281"	"emb-27 encodes a tetratricopeptide repeat (TPR)-containing protein that is the C. elegans ortholog of the anaphase-promoting complex (APC) subunit APC-6 (CDC16); required maternally and paternally, EMB-27 activity is essential for proper execution of the metaphase-to-anaphase transition during meiosis (both oogenesis and spermatogenesis) and mitosis (during germline proliferation); EMB-27 activity is also critical for embryonic anterior-posterior (A-P) axis formation, production of the secreted eggshell, and normal vulval development; in establishing the embryonic A-P axis, EMB-27 likely acts upstream of the separin protease to ensure proper localization of PAR-3 and PAR-2 to the anterior and posterior cortices, respectively."
"1178"	"WBGene00001282"	"emb-28 is required maternally for normal gastrulation, embryonic mitosis, and cytoplasmic composition; it is uncloned."
"1179"	"WBGene00001284"	"emb-30 encodes an anaphase-promoting complex/cyclosome (APC/C) component orthologous to mammalian APC-4 and Schizosaccharomyces pombe Lid1; EMB-30 is required for the metaphase-to-anaphase transition during meiosis and mitosis, for establishing anterior-posterior polarity in the early embryo, and for proper localization of germline granules and the maternally provided PAR-2 and PAR-3 proteins."
"1180"	"WBGene00001285"	"emb-31 was identified in screens for recessive, temperature-sensitive (ts) mutations that result in arrested embryonic development; emb-31 mutant embryos generally arrest at the end of cell proliferation (the lima-bean stage), having exhibited abnormal gastrulation and defects in the E (gut) lineage; emb-31 escapers arrest at early larval stages and exhibit abnormal gonadogenesis; maternal emb-31 activity is necessary and sufficient for embryogenesis."
"1181"	"WBGene00001286"	"emb-32 is required either maternally or zygotically for gastrulation, cytoplasmic streaming, and late cell divisions, for the normal tempo and order of embryonic cell divisions, and for gonadogenesis."
"1182"	"WBGene00001287"	""
"1183"	"WBGene00001288"	""
"1184"	"WBGene00001289"	"Uncloned locus that affects embryonic viability."
"1185"	"WBGene00001290"	"Uncloned locus that is required for embryonic viability and may affect anterior-posterior asymmetry in the AB lineage."
"1186"	"WBGene00001291"	"emb-47 is required maternally for embryonic development; it is uncloned."
"1187"	"WBGene00001292"	"Uncloned locus that is required maternally for embryogenesis."
"1188"	"WBGene00001293"	"Uncloned locus that is required for embryonic viability."
"1189"	"WBGene00001294"	"emb-50 is required maternally for embryonic development; it is uncloned."
"1190"	"WBGene00001295"	"emb-52 was identified in screens for maternal-effect embryonic lethal mutations on linkage groups II and III; emb-52 mutant embryos display normal early cleavage patterns but arrest with differentiated tissues arranged in an abnormal morphology; emb-52 is required for establishing the correct number of pes-1::lacZ-expressing cells in the early AB lineage and thus is proposed to play a role in embryonic cell fate specification."
"1191"	"WBGene00001296"	""
"1192"	"WBGene00001297"	""
"1193"	"WBGene00001298"	"emb-60 was identified in screens for maternal-effect embryonic lethal mutations on linkage groups II and III; emb-60 mutant embryos display normal early cleavage patterns, but arrest with differentiated tissues arranged in an abnormal morphology; emb-60 mutations do not affect the pes-1::lacZ expression pattern in the early AB lineage, suggesting that emb-60 does not play a role in cell specification in these cells; emb-60 is uncloned."
"1194"	"WBGene00001299"	""
"1195"	"WBGene00001300"	"Uncloned locus that affects embryonic viability."
"1196"	"WBGene00001301"	"emb-67 is required maternally for embryonic development; it is uncloned."
"1197"	"WBGene00001302"	"emb-85 was identified in screens for maternal-effect embryonic lethal mutations on linkage groups II and III; emb-85 mutant embryos display normal early cleavage patterns, but variably arrest with differentiated tissues arranged in an abnormal morphology; emb-85 is required for establishing the correct number of pes-1::lacZ-expressing cells in the early AB and D lineages and thus is proposed to play a role in embryonic cell fate specification."
"1198"	"WBGene00001303"	"emo-1 encodes an ortholog of S. cerevisiae Sec61p gamma subunit, which is required for translocation of secreted and membrane proteins into the endoplasmic reticulum; EMO-1 is required for oogenesis and ovulation."
"1199"	"WBGene00001304"	"Uncloned locus that affects ovulation of a mature oocyte."
"1200"	"WBGene00001305"	"emo-3 was identified in screens for mutations that result in recessive sterility and endomitotic oocytes."
"1201"	"WBGene00001306"	"Uncloned locus required for normal oogenesis."
"1202"	"WBGene00001307"	"emo-5 is required for ovulation to follow meiotic maturation; it is uncloned."
"1203"	"WBGene00001308"	"Uncloned locus that affects ovulation of a mature oocyte."
"1204"	"WBGene00001309"	"emr-1 gene encodes a homolog of the human integral nuclear membrane protein emerin ; EMR-1 belongs to a family of proteins sharing the LEM-domain (LAP2-Emerin-MAN1 domain) that are generally conserved in metazoa and bind to lamin; EMR-1, along with another LEM-domain protein, LEM-2 is required for larval development, normal life-span, nuclear envelope and chromatin organization, chromosome segregation and cell division; emr-1 is also required for smooth muscle activity; emr-1 negatively regulates pha-4, the transcription factor required for pharynx identity; EMR-1 protein is found in the nuclear envelopes of all cell types except sperm and at all life stages; EMR-1 binds to lamin/LMN-1; emr-1 mutations also exhibit weak hypersensitivity to DNA damage."
"1205"	"WBGene00001310"	"end-1 encodes a GATA-type transcription factor paralogous to end-3; during early embryonic development, end-1 functions redundnatly with end-3 to specify endodermal fate; when expressed ectopically, however, END-1 is sufficient to initiate endoderm differentiation;  END-1 expression bypasses requirement for maternal SKN-1 and the maternal Wnt signaling pathway in endoderm formation and END-1 activates endoderm differentiation in isolated Xenopus ectoderm; END-1 binds to the canonical target DNA sequence WGATAR with specificity similar to GATA-1 and D4 transcription factors; END-1 is expressed in the early E lineage."
"1206"	"WBGene00001311"	"end-3 encodes a GATA-type transcription factor paralogous to end-1; during early embryonic development, end-3 functions redundnatly with end-1 to specify endodermal fate; like end-1, ectopic expression of end-3 is sufficient to specify endodermal fate; end-3 is expressed in the early E (endoderm) lineage; end-3 expression is downstream of med-1, a mesendodermal specification gene."
"1207"	"WBGene00001312"	""
"1208"	"WBGene00001313"	""
"1209"	"WBGene00001314"	""
"1210"	"WBGene00001315"	""
"1211"	"WBGene00001316"	""
"1212"	"WBGene00001317"	""
"1213"	"WBGene00001318"	""
"1214"	"WBGene00001319"	""
"1215"	"WBGene00001320"	"ent-1 encodes a predicted equilibrative nucleoside transporter 1 that affects growth."
"1216"	"WBGene00001322"	""
"1217"	"WBGene00001323"	""
"1218"	"WBGene00001324"	"eor-1 encodes an ortholog of the human BTB/zinc-finger transcription factor PLZF (OMIM:176797), which is is found as a retinoic acid receptor alpha (RARA) fusion in acute promyelocytic leukemia (APL); EOR-1 positively regulates RAS/RAF-mediated signalling during excretory system development, as well as RAS/RAF- and WNT-mediated signalling during P12 fate specification; EOR-1 may function with EOR-2 and Hox genes to control the expression of Ras- and Wnt-responsive genes."
"1219"	"WBGene00001325"	"eor-2 encodes an unfamiliar protein, similar to CG17233 in Drosophila and KIAA1205 in H. sapiens, required for signal transduction by both RAS and Wnt pathways in both excretory system development and P12 fate specification."
"1220"	"WBGene00001326"	"eos-1 affects the sensation of high osmolarity and genetically interacts with osm-10."
"1221"	"WBGene00001327"	""
"1222"	"WBGene00001328"	"epi-1 encodes one of two C. elegans laminin alpha chains; epi-1 affects oogenesis due to its affect on gonad development, and also affects cell migrations, axon extension and GABAergic defasciculation, morphology of the VD and DD motor neurons, body morphology, locomotion, gonad sheath epithelialization, body muscle structure, and germ cell proliferation."
"1223"	"WBGene00001329"	""
"1224"	"WBGene00001330"	"eps-8 is encodes a cell signaling adaptor protein that contains and N-terminal PTB domain, and C-terminal SH3 and actin-binding domains; EPS-8 is essential for epidermal and intestinal cells morphogenesis; eps-8 is also involved in trafficking of the LET-23 EGF receptor during vulval development; EPS-8 physically interacts with the ankyrin repeat protein VAB-19 and demonstrates a novel actin barbed-end-capping activity; EPS-8 is expressed throughout development and localizes to sites of cell-matrix attachment and to the apical side of polarized cells."
"1225"	"WBGene00001331"	"erd-2 encodes a protein with homology to human ER lumen protein retaining receptor 1."
"1226"	"WBGene00001332"	"eri-1 encodes a conserved RNAse that contains a SAP/SAF box domain and a DEDDh-like 3'-5' exonuclease domain; eri-1 activity is required for negative regulation of RNA interference as well as for normal sperm function at high temperatures and proper meiotic chromosome segreation; in vitro, ERI-1 demonstrates exonuclease activity against siRNAs with 2-nt 3' overhangs, consistent with genetic analyses suggesting that, in vivo, eri-1 activity depends upon formation of siRNAs by the canonical RNAi pathway; an ERI-1::GFP reporter fusion protein is expressed in a subset of neurons and in the spermatheca and localizes mainly to the cytoplasm; eri-1::gfp promoter fusions also reveal low ubiquitous expression throughout the animal."
"1227"	"WBGene00001333"	"erm-1 encodes the C. elegans ortholog of the ERM (Ezrin, Radixin, Moesin) family of cytoskeletal linkers; ERM-1 activity is required for regulating LET-23/EGFR receptor localization in the vulval cell lineages to effect proper temporal regulation of Ras-mediated EGF signaling."
"1228"	"WBGene00001334"	"ero-1 encodes an endoplasmic reticulum oxidoreductase that affects ER-stress response and affects reactive oxygen species levels."
"1229"	"WBGene00001335"	"erp-1 is homologous to the human gene endophilin B1 (also called SH3GLB1, for SH3 domain GRB2-like endophilin B1)."
"1230"	"WBGene00001336"	"qars-1 encodes a glutaminyl (Q) tRNA synthetase that affects growth and embryonic and larval viability in large-scale RNAi screens; it is predicted to be mitochondrial."
"1231"	"WBGene00001337"	"ers-2 encodes a predicted mitochondrial glutamyl-tRNA synthetase (GluRS), a class I aminoacyl-tRNA synthetase that catalyzes the attachment of glutamate to its cognate tRNA and is thus required for protein biosynthesis; ERS-2 contains, at its C-terminus, six tandemly repeated WHEP-TRS domains that have been predicted to function as general RNA-binding domains that may act as cis tRNA-binding cofactors."
"1232"	"WBGene00001338"	"ers-3 encodes a a glutamine (E)/glutaminyl (Q) tRNA synthetase."
"1233"	"WBGene00001340"	"etr-1 encodes a muscle-specific ELAV-type RNA-binding protein, whose homologs include Drosophila ELAV and human CUG-BINDING PROTEIN (CUGBP1; OMIM:601074); etr-1 function is required for embryonic muscle development, which suggests that ETR-1's homology to CUG-BP (implicated in myotonic dystrophy) might reflect conserved roles in development."
"1234"	"WBGene00001341"	"evl-1 was identified in screens for mutations that result in abnormal vulval eversion, the process whereby an opening is made from the uterus through the vulva to the outside of the hermaphrodite; the evl-1 mutation results in animals with an everted vulval despite normal vulval morphology at the L4 stage; evl-1 animals also display an abnormally shaped uterine cavity and abnormal oocytes."
"1235"	"WBGene00001342"	"Uncloned locus affects vulval and uterine development, fertility, and oogenesis."
"1236"	"WBGene00001343"	""
"1237"	"WBGene00001344"	"evl-4 is required for normal vulval invagination and connection of the gonad to the vulva, and for oogenesis; it is uncloned."
"1238"	"WBGene00001345"	"fos-1 encodes two basic region-leucine zipper (bZip) transcription factors, FOS-1A and FOS-1B, that are the sole C. elegans orthologs of the fos bZip transcription factor family; during hermaphrodite development, FOS-1A activity is required cell autonomously in the gonadal anchor cell for basement-membrane removal and subsequent anchor cell invasion of the vulval epithelium; in addition, fos-1 activity is also required for proper vulval and uterine development, fertility, and oogenesis; in late-L3 larvae, a FOS-1A translational fusion protein is expressed at high levels in the anchor cell nucleus and at lower levels in uterine cells, while a FOS-1B reporter is expressed at low levels in the anchor cell, uterine, and vulval cells; transcriptional reporters additionally reveal that fos-1b is expressed in most cells of late L3 larvae; in affecting anchor cell invasion, FOS-1A appears to act by regulating the expression of three AC-expressed genes: cdh-3/cadherin, him-4/hemicentin, and zmp-1/matrix metalloproteinase, which likely function together to promote anchor cell invasion."
"1239"	"WBGene00001346"	"evl-6 was identified in screens for mutations that result in abnormal vulval eversion, the process whereby an opening is made from the uterus through the vulva to the outside of the hermaphrodite; the evl-6 mutation results in sterile animals with an everted vulva that display aberrant vulval invagination at the L4 stage, an abnormal uterus, and abnormal oocytes."
"1240"	"WBGene00001347"	"evl-7 affects vulval morphology, fertility, uterine development, and oogenesis."
"1241"	"WBGene00001348"	"evl-8 is required for normal vulval morphogenesis and vulval induction, fertility, uterine morphology, and oogenesis."
"1242"	"WBGene00001349"	"Uncloned locus that affects vulval, uterine, and germline development, fertility, oogenesis, and is required for sperm formation."
"1243"	"WBGene00001350"	"Uncloned locus affects vulval and uterine development, fertility, and oogenesis."
"1244"	"WBGene00001351"	""
"1245"	"WBGene00001352"	"evl-14 encodes a homolog of the yeast sister cohesion protein Pds5p that functions during both mitosis and meiosis and is implicated in the maintenance of sister chromatid cohesion in late prophase, and affects vulval morphology, meiotic germline development, embryonic and larval viability, fertility, and cell divisions in the germ line as well as in vulval and somatic gonad lineages; some of the defects, such as somatic gonad defects, are due at least partially to cell division defects."
"1246"	"WBGene00001353"	"evl-15 is required for normal vulval invagination and uterine morphology; it is uncloned."
"1247"	"WBGene00001354"	"Uncloned locus that affects vulval and uterine development, fertility, oogenesis, and germline development."
"1248"	"WBGene00001355"	"Uncloned locus that affects vulval morphology, fertility, uterine development, and development of the distal germline."
"1249"	"WBGene00001357"	"evl-19 is required for vulval invagination and uterine morphology, and for development of the distal germline (spermatogenesis and oogenesis); it is uncloned."
"1250"	"WBGene00001358"	"evl-20 encodes a functional ortholog of human ADP-ribosylation factor-like protein 2 (ARL2; OMIM:601175), with evl-20(ar103) mutants being rescued by transgenic human ARL2 but not ARL1 or ARL3-7; EVL-20 is required for cortical microtubule formation during cytokinesis and morphogenesis; EVL-20 is required for vulval, gonadal, and male tail development, as well as for embryonic mitosis, hypodermal enclosure, and elongation; EVL-20 is expressed in migrating hypodermal embryonic cells, larval vulval and somatic gonad cells, larval and adult neurons, and adult male proctodeal cells, being subcellularly associated with both the cell cortex and astral microtubules."
"1251"	"WBGene00001359"	""
"1252"	"WBGene00001360"	"Uncloned locus that affects vulval and uterine development, fertility, oogenesis, and germline development."
"1253"	"WBGene00001361"	"evl-24 was identified in screens for mutations that result in abnormal vulval eversion, the process whereby an opening is made from the uterus through the vulva to the outside of the hermaphrodite; the evl-24 mutation results in sterile animals with an everted vulva that have failed to undergo vulval invagination at the L4 stage, have no uterine cavity or oocytes, and display an abnormal distal germline."
"1254"	"WBGene00001362"	"exc-1 was identified in screens for mutations that result in abnormal excretory canals; exc-1 is defined by a single allele, rh26, that produces focal, spherical cysts that are flanked by normal canals and frequently lie near the canal ending; genetic epistasis analyses suggests that exc-1 functions downstream of exc-9, and together with exc-5, in a pathway that activates CDC-42 at the canal apical surface to maintain normal apical cytoskeletal morphology."
"1255"	"WBGene00001363"	"exc-2 was identified in screens for mutations that result in abnormal excretory canals; exc-2 mutations are characterized by moderate, localized enlargement of the excretory canal with frequent septations; exc-2 mutations also affect tolerance to changes in osmolality of the growth media, viability, growth rate, and tail morphology."
"1256"	"WBGene00001364"	"exc-3 is required for normal tubulogenesis by the excretory canal cell, probably as part of apical membrane domain morphogenesis, and for normal morphology of the tail-spike epidermis."
"1257"	"WBGene00001365"	"exc-4 encodes a highly conserved member of the chloride intracellular channel (CLIC) family of anion channels; EXC-4 is required during early stages of excretory cell tubulogenesis and appears also to play a role in vulval and seam cell development, which subsequently affects viability, fertility, and locomotion; EXC-4 is localized to the apical/lumenal membrane of the excretory cell and is also expressed in the hypodermis, vulva, and rectal gland cell."
"1258"	"WBGene00001366"	"exc-5 encodes a protein orthologous to human FGD1 which is a guanine nucleotide exchange factor (GEF) for the Rho GTPase, Cdc-42; exc-5 is involved in the morphogenesis and structural organization of the excretory cell and is predominantly expressed in the excretory cell during development."
"1259"	"WBGene00001368"	"exc-7 encodes an ELAV, an mRNA-binding protein homologous to Drosophila ELAV and human HuC/D (OMIM:603458, 168360, autoimmune antigens associated with paraneoplastic neurologic disorders); EXC-7 is required for formation of the tailspike and the excretory cell canals; exc-7 mutations enhance defects produced by mutations in exc-3, predicted to encode a peptidase, and sma-1, which encodes beta H-spectrin, a key component of the apical cytokeleton of polarized epithelial cells such as the excretory cell; in vitro, EXC-7 can bind the sma-1 mRNA 3' UTR, and thus is predicted to regulate SMA-1 expression in vivo; EXC-7 is expressed transiently in the excretory cell nucleus during mid-embryogenesis and during larval stages is detected in the pharynx, nerve ring, and nerve cord nuclei."
"1260"	"WBGene00001369"	"exc-8 affects the formation of the excretory cell, attachment between the buccal and pharyngeal epidermis, and the migrations of some mesoblasts and neuroblasts on the epidermis."
"1261"	"WBGene00001371"	"exl-1 encodes a putative chloride intracellular channel (CLIC) paralogous to EXC-4; transgenic EXL-1 can partially rescue the exc-4(rh133) mutant phenotype when its expression is driven with an exc-4 promoter; EXL-1 is localized to lysosomes in intestinal cells and coelomocytes, endoplasmic reticulum in coelomocytes, Golgi apparatus in muscle and the neurons PVD and CAN, plasma membrane in muscle arms, and to dense bodies linking muscle cytoskeleton to hypodermis through muscle cell membranes; EXL-1 has an N-terminal PTM domain required for its membrane targeting, and a C-terminal domain resembling omega-type glutathione-S-transferases; EXL-1 has no known function in vivo, and exl-1(ok857) mutants have no obvious phenotype."
"1262"	"WBGene00001372"	"exo-3 encodes an ortholog of human APEX/REF1 and rat apurinic/apyrimidinic endonuclease (AP endonuclease 1); EXO-3 is implicated in a DNA damage checkpoint pathway that affects embryonic and larval viability."
"1263"	"WBGene00001373"	"exp-1 encodes an excitatory, cation-selective GABA receptor; EXP-1 activity is essential for the enteric muscle contractions that are the third in a series of three independent muscle contractions controlling defecation, and when expressed in Xenopus oocytes, EXP-1 is capable of forming a cation-selective GABA receptor; a rescuing EXP-1::GFP reporter fusion is expressed in the intestinal and anal depressor muscles, where it localizes to regions consistent with the positions of neuromuscular junctions; expression is also observed in neurons, including PDA, RID, ADE, and SABD."
"1264"	"WBGene00001374"	"exp-2 encodes a member of the six-transmembrane voltage-activated (Kv-type) family of potassium channels; exp-2 is required for normal pharyngeal muscle action potentials and hence, for normal feeding behavior; in addition, exp-2 is required for chemotaxis; when expressed in Xenopus oocytes, EXP-2 displays inward rectifying currents, however when assessed in endogenous pharyngeal tissue, EXP-2 displays hyperpolarization-activated outward currents; an EXP-2 translational reporter fusion is expressed strongly in pharyngeal muscles, amphid, phasmid, and head neurons, posterior enteric muscles, and occasionally faintly in the egg-laying muscles."
"1265"	"WBGene00001375"	"exp-3 is required for normal muscle activation in both egg-laying and in the expulsion step of defecation."
"1266"	"WBGene00001376"	"Uncloned locus that affects defecation and egg laying."
"1267"	"WBGene00001377"	"eya-1 encodes a protein orthologous to the Eyes absent/Eya Drosophila protein which is involved in eye development and has protein tyrosine phosphatase ; RNA interference and mutant studies indicate that eya-1 is involved in embryonic and larval tissue morphogenesis as well as larval viability; eya-1 mutants show increased embryonic cell deaths due to activation of the cell death pathway; eya-1 functions redundantly with vab-3/eyeless to control larval viability and anterior body morphogenesis; GFP studies show that eya-1 is expressed in a subset of nuclei during embryonic morphogenesis; the human genes EYA1 and EYA4, when mutated, lead to disease syndromes."
"1268"	"WBGene00001378"	""
"1269"	"WBGene00001379"	"fab-2 was identified in screens for mutations that disrupt the normal rhythmic foraging behavior of C. elegans; fab-2 mutations result in hyperactive foraging behavior that may be due to presynaptic defects."
"1270"	"WBGene00001380"	"fab-3 is required for the negative regulation of normal foraging behavior by serotonin release; fab-3 is uncloned."
"1271"	"WBGene00001381"	"Uncloned locus that affects foraging, possibly functions in a serotonin response pathway."
"1272"	"WBGene00001382"	""
"1273"	"WBGene00001383"	"Uncloned locus that affects cell migrations, including CAN cell migration and growth cone cell migrations, and also affects body morphology, head formation, locomotion, egg-laying, morphology of the VD and DD motor neurons, and extension of dorsally directed commissural axons."
"1274"	"WBGene00001384"	"fam-2 is required for normal fasciclation and cellular migration (e.g., migration of the CAN neurons); fam-2 is uncloned."
"1275"	"WBGene00001385"	"far-1 encodes a fatty acid/retinol binding protein; expressed throughout development with highest expression levels in L3 stage larvae and in adult males."
"1276"	"WBGene00001386"	"far-2 encodes a protein similar to a class of secreted fatty acid and retinol-binding proteins expressed in parasitic nematodes and secreted in the surrounding tissues of the host; expressed in body wall muscle and vulval cells of adult hermaphrodites, and transcript levels progressively increase during development."
"1277"	"WBGene00001387"	""
"1278"	"WBGene00001388"	"far-4 encodes a fatty acid and retinol-binding protein, paralogous to FAR-3 and FAR-5 and distantly homologous to FAR proteins of parasitic nematodes; FAR-4 binds lipids in vitro; far-4 is transcribed at highest levels in the fourth larval stage, and is dispensable for viability and gross morphology in mass RNAi assays."
"1279"	"WBGene00001389"	"far-5 encodes a member of a class of fatty acid-and retinol-binding proteins that are known to be secreted by parasitic nematodes and plants; far-5 binds lipid in fluorescence-based assays, however, the precise function of far-5 is not known."
"1280"	"WBGene00001390"	""
"1281"	"WBGene00001391"	""
"1282"	"WBGene00001392"	""
"1283"	"WBGene00001393"	"fat-1 encodes an omega-3 fatty acyl desaturase that acts onsubstrates of 16-20 carbons with a preference for omega-6 fatty acids;FAT-1 dehydrogenates its substrates 3 carbons from the methyl terminus;FAT-1 is required in vivo for n3 polyunsaturated fatty acid (PUFA)synthesis; the fatty acids of fat-1(wa9) mutants consist of 20%arachidonic acid (20:4n6), instead of the 20% eicosapentaenoic acid(20:5n3) seen in wild-type worms; fat-1(wa9) mutants are generallynormal, with normal chemotaxis; fat-4(wa14) fat-1(wa9) double mutantsare superficially normal but have deficient chemotaxis to AWA-sensedodorants (though not to AWC-sensed ones), and mildly defectiveOSM-9/OCR-2-dependent nociception by ASH neurons; fat-1 mutants areabnormally sensitive to excess dihommogamma-linolenic acid (DGLA,20:3n-6), which induces degeneration of larval germ cells, excessapoptosis in adult germline, and sterility; while this sensitivity isenhanced by fat-4 mutations, it requires excess DGLA (or its precursor,gamma-linolenic acid/18:3n-6) in the food media; fat-1 or fat-1;fat-4mutants grown on normal food are fertile, despite their having excessDGLA in vivo; transgenic FAT-1 can lower apoptosis in cultured mammalianneurons, suggesting that it may be required for an evolutionarilyconserved signalling pathway regulating apoptosis."
"1284"	"WBGene00001394"	"fat-2 encodes a delta-12 fatty acyl desaturase that increases membranefluidity when expressed in yeast, and that may protect against coldstress; FAT-2's substrate is unknown, but may be acyl-CoA; FAT-2 isrequired in vivo for normal levels of C18 or C20 polyunsaturated fattyacids (PUFAs); FAT-2 is fully required for a sperm-attracting cue(perhaps an eicosanoid) secreted by oocytes, and partially required forthe polarizing activity of PAR-3, PAR-6, and other proteins; FAT-2 isalso required for a normally fast growth rate and movement rate, and fornormal body shape, defecation rhythm, and brood size; when expressed in yeast, FAT-2 exhibits a v+3 mode of desaturase activity, catalyzing double bond formation three carbons from an existing double bond."
"1285"	"WBGene00001395"	"fat-3 encodes a delta-6 fatty acid desaturase ('linoleoyl-CoA desaturase') containing an N-terminal cytochrome b5 domain that is orthologous to the vertebrate fatty acid desaturases (FADS); FAT-3 expressed in yeast uses linoleic and alpha-linolenic acid as substrates; FAT-3 is absolutely required in vivo for synthesis of delta-6 fatty acids, and also required for fully normal synthesis of C20 fatty acids; FAT-3 is required for a normally fast growth rate and movement speed, and for normal defecation rhythms and fertility; fat-3 is also required for regulation of basal innate immunity."
"1286"	"WBGene00001396"	"fat-4 encodes a delta-5 fatty acid desaturase; when expressed heterologously in S. cerevisiae, FAT-4 converts di-homo-gamma-linolenic acid (20:3delta8,11,14) to arachidonic acid (20:4delta5,8,11,14), an important precursor in eicosanoid metabolism, as well as on other fatty acids (C18 to C20); FAT-4 is is required in vivo for delta-5 unsaturated fatty acid synthesis."
"1287"	"WBGene00001397"	"fat-5 encodes a delta-9 fatty acid desaturase that is predicted to be mitochondrial; when expressed heterologously in S. cerevisiae, FAT-5 rescues the fatty acid auxotrophy of the yeast delta-9 desaturase mutant ole1."
"1288"	"WBGene00001398"	"fat-6 encodes an Acyl-CoA desaturase (also known as delta-9 fatty acid desaturase); when expressed heterologously in S. cerevisiae, FAT-6 rescues the fatty acid auxotrophy of the ole1 delta-9 desaturase mutant; FAT-6 readily desaturates stearic acid (18:0), or similar fatty acids (17:0 or 18:1 delta-11 trans), but shows less activity on palmitic acid (16:0), and no activity on other medium chain fatty acids (14:0 or 15:0); based on similarity to mammalian Acyl-CoA desaturases, FAT-6 is predicted to localize to the endoplasmic reticulum membrane."
"1289"	"WBGene00001399"	"fat-7 encodes an essential delta-9 fatty acid desaturase that is required for the synthesis of monounsaturated fatty acids; fat-7 can substitute for the functions of the other two fatty acid desaturases, fat-5 and fat-6; RNA interference has shown that fat-7 is required for viability and normal growth."
"1290"	"WBGene00001400"	"fax-1 encodes a conserved nuclear receptor that contains two C4-type zinc fingers and is orthologous to the vertebrate photoreceptor-specific nuclear receptor PNR (OMIM:604485, mutated in enhanced S-cone syndrome and retinitis pigmentosa); fax-1 is required for normal locomotion and neuron fate specification, including specification of the AVA, AVE, and AVK interneurons and proper axon pathfinding of the AVK, HSNL, and PVQL axons; expression of reporter gene fusions in fax-1 mutants suggests that fax-1 functions by regulating expression of a number of downstream targets, including nmr-1 and nmr-2, opt-3, flp-1, and ncs-1; in some neurons, fax-1 regulates expression combinatorially with unc-42, which encodes a paired-like homeodomain protein that additionally, regulates fax-1 expression in AVK neurons; FAX-1 exhibits sequence-specific DNA binding in vitro and the FAX-1 DNA binding domain, when fused to the GAL4 transcriptional activator, can positively regulate transcription in yeast one-hybrid assays; FAX-1 is expressed in the nuclei of 18 neurons, including the AVK, AVA, AVB, and AVE interneurons, beginning at mid-embryogenesis and continuing through larval and adult stages; FAX-1 is also seen in two non-neuronal cell types: the distal tip cells (DTCs), from L2 to L4 larval stages, and two pairs of vulval cells in L4 animals."
"1291"	"WBGene00001401"	"fbf-1 encodes an RNA-binding protein that is one of 12 C. elegans members of the PUF family (Pumilio and FBF) of translational regulators; FBF-1 is nearly identical to FBF-2 with which it is largely redundant in regulating two aspects of germline development: 1) maintenance of stem cell proliferation, and 2) the hermaphroditic switch between spermatogenesis and oogenesis; FBF-1 also plays a role in regulating adaptation in the AWC chemosensory neuron by binding and enhancing translation of the egl-4 mRNA; in maintaining germline stem cells, the FBF proteins, acting through NOS-3, negatively regulate the activity of gld-1 mRNA, which encodes a translational repressor required for meiotic entry; in regulating the sperm-to-oocyte switch, the FBFs act downstream of GLD-3 to negatively regulate the activity of fem-3 mRNA, which encodes a novel protein required for germline sex determination; consistent with their role in germline development, FBF-1 and FBF-2 are expressed in the germline cytoplasm, becoming enriched in the mitotic region during the L4 larval and adult stages."
"1292"	"WBGene00001402"	"fbf-2 encodes an RNA-binding protein that is one of 11 C. elegans members of the PUF family (Pumilio and FBF) of translational regulators; FBF-2 is nearly identical to FBF-1 with which it is largely redundant in regulating two aspects of germline development: 1)maintenance of stem cell proliferation, and 2)the hermaphroditic switch between spermatogenesis and oogenesis; in maintaining germline stem cells, the FBF proteins, acting through NOS-3, negatively regulate the activity of gld-1 mRNA, which encodes a translational repressor required for meiotic entry; in regulating the sperm-to-oocyte switch, the FBFs act downstream of GLD-3 to negatively regulate the activity of fem-3 mRNA, which encodes a novel protein required for germline sex determination; consistent with their role in germline development, FBF-1 and FBF-2 are expressed in the germline cytoplasm, becoming enriched in the mitotic region during the L4 larval and adult stages."
